short_name,long_name,Census Tract,2007-2011,2012-2016
hh_inc_med_adj,Median household income ($2017),36005016600,87810.6078686248,70211.9160860403
hh_inc_med_adj,Median household income ($2017),36005016700,42512.3966768664,26763.8068839823
hh_inc_med_adj,Median household income ($2017),36005016900,32350.1355573677,25489.339889507
hh_inc_med_adj,Median household income ($2017),36005017100,,
hh_inc_med_adj,Median household income ($2017),36005017300,20731.0126837775,17842.5379226549
hh_inc_med_adj,Median household income ($2017),36005017500,16250.9459950428,27212.4192660376
hh_inc_med_adj,Median household income ($2017),36005017701,24801.3370041741,25333.3451293832
hh_inc_med_adj,Median household income ($2017),36005017702,22709.2661817066,27473.4301065062
hh_inc_med_adj,Median household income ($2017),36005017901,23729.2862044744,29554.3798150855
hh_inc_med_adj,Median household income ($2017),36005017902,23885.3785352699,20301.7494351945
hh_inc_med_adj,Median household income ($2017),36005018101,36245.9399801387,25441.4199305147
hh_inc_med_adj,Median household income ($2017),36005018102,38439.904407431,37474.4275055531
hh_inc_med_adj,Median household income ($2017),36005018301,35535.9366699231,30693.2435213487
hh_inc_med_adj,Median household income ($2017),36005018302,39031.7544950306,29386.1501718148
hh_inc_med_adj,Median household income ($2017),36005018400,69473.0109237116,63448.0648529607
hh_inc_med_adj,Median household income ($2017),36047034200,20385.2248120847,18150.4491485201
hh_inc_med_adj,Median household income ($2017),36047034300,23034.4585375306,25320.0906726406
hh_inc_med_adj,Median household income ($2017),36047034500,45797.9234452079,27657.9729273062
hh_inc_med_adj,Median household income ($2017),36047034700,27742.1598753421,37358.196115657
hh_inc_med_adj,Median household income ($2017),36047034800,45408.7765927385,58090.2056081864
hh_inc_med_adj,Median household income ($2017),36047034900,37532.6177346822,31059.270442162
hh_inc_med_adj,Median household income ($2017),36047035000,37921.7645871515,35201.7979610047
hh_inc_med_adj,Median household income ($2017),36047035100,29073.2805851815,33041.3215119701
hh_inc_med_adj,Median household income ($2017),36047035200,10299.9258834643,11668.0002278207
hh_inc_med_adj,Median household income ($2017),36047035300,38017.1543448599,40346.5663243028
hh_inc_med_adj,Median household income ($2017),36047035400,46084.0927183329,51318.1977863421
hh_inc_med_adj,Median household income ($2017),36047035500,32415.1740285324,48163.6370816168
hh_inc_med_adj,Median household income ($2017),36047035601,45995.2068077411,45263.9697757865
hh_inc_med_adj,Median household income ($2017),36047035602,43545.4243938672,36500.734721774
hh_inc_med_adj,Median household income ($2017),36047035700,14710.6182029566,23543.9934691398
hh_inc_med_adj,Median household income ($2017),36047035900,30229.8813973954,31441.6105405046
hh_inc_med_adj,Median household income ($2017),36047036001,29441.831921782,20081.5215385492
hh_inc_med_adj,Median household income ($2017),36047036002,15740.3939963991,17478.5501490327
hh_inc_med_adj,Median household income ($2017),36047036100,16425.4658926683,27752.7932716952
hh_inc_med_adj,Median household income ($2017),36047036200,30782.7084022962,30187.5350179409
hh_inc_med_adj,Median household income ($2017),36047036300,40671.8079429028,29114.9435953904
hh_inc_med_adj,Median household income ($2017),36047036400,40727.0906433929,36004.2023807264
hh_inc_med_adj,Median household income ($2017),36047036501,38330.4229809703,41644.4835114765
hh_inc_med_adj,Median household income ($2017),36047036502,53083.316190184,34410.6088508344
hh_inc_med_adj,Median household income ($2017),36047036600,51712.0884231263,40587.1856928597
hh_inc_med_adj,Median household income ($2017),36047036700,56031.7268829879,42790.4842329087
hh_inc_med_adj,Median household income ($2017),36047036900,21756.4525791424,41406.9228637063
hh_inc_med_adj,Median household income ($2017),36061013500,43609.3788905126,73731.4841379834
hh_inc_med_adj,Median household income ($2017),36061013600,106423.534341469,103541.77692556
hh_inc_med_adj,Median household income ($2017),36061013700,142271.655672983,134792.727203691
hh_inc_med_adj,Median household income ($2017),36061013800,102567.836975916,124479.740284396
hh_inc_med_adj,Median household income ($2017),36061022700,45840.198451465,51992.1359330207
hh_inc_med_adj,Median household income ($2017),36061022800,36706.6291508893,32106.372524823
hh_inc_med_adj,Median household income ($2017),36061022900,40126.568759638,43613.280124542
hh_inc_med_adj,Median household income ($2017),36061023000,28990.8985217061,34590.0538036565
hh_inc_med_adj,Median household income ($2017),36061023100,42043.0357099605,44390.1952043742
hh_inc_med_adj,Median household income ($2017),36061023200,24857.7036791836,32390.8335579899
hh_inc_med_adj,Median household income ($2017),36005029600,45053.232950371,52508.0401723843
hh_inc_med_adj,Median household income ($2017),36005029700,96303.5482282273,89106.653959334
hh_inc_med_adj,Median household income ($2017),36005030000,55636.0761834021,60939.9138078332
hh_inc_med_adj,Median household income ($2017),36005030100,96609.2290427018,77487.5932641011
hh_inc_med_adj,Median household income ($2017),36005030200,55256.6851016075,53431.7738499801
hh_inc_med_adj,Median household income ($2017),36005030701,94350.2261442447,86106.0488675412
hh_inc_med_adj,Median household income ($2017),36005030900,102144.002938826,105738.958024035
hh_inc_med_adj,Median household income ($2017),36005031000,96791.3367619632,83308.338921269
hh_inc_med_adj,Median household income ($2017),36005031200,74947.0822467483,69612.4068118391
hh_inc_med_adj,Median household income ($2017),36005031400,81109.4773896124,84398.2630949443
hh_inc_med_adj,Median household income ($2017),36005031600,87792.1803017948,63919.1078541188
hh_inc_med_adj,Median household income ($2017),36005031800,64936.5775599674,63612.2162018491
hh_inc_med_adj,Median household income ($2017),36005031900,,
hh_inc_med_adj,Median household income ($2017),36005032300,78282.4718429827,90746.1283010271
hh_inc_med_adj,Median household income ($2017),36005032400,31759.3694442875,26126.5733867446
hh_inc_med_adj,Median household income ($2017),36005032600,76213.1644854229,58296.1594744936
hh_inc_med_adj,Median household income ($2017),36005032800,41160.6804511582,26961.6041615249
hh_inc_med_adj,Median household income ($2017),36005033000,42935.1467394376,38384.9067264063
hh_inc_med_adj,Median household income ($2017),36005033201,49118.1373981705,45395.4947696163
hh_inc_med_adj,Median household income ($2017),36005033202,27541.6245892507,43484.8138514989
hh_inc_med_adj,Median household income ($2017),36005033400,47133.3800531249,46730.1166062309
hh_inc_med_adj,Median household income ($2017),36005033500,98912.6748964548,100470.821255672
hh_inc_med_adj,Median household income ($2017),36005033600,28177.9176321462,33159.5920490574
hh_inc_med_adj,Median household income ($2017),36005033700,98095.3581088173,89212.6896132743
hh_inc_med_adj,Median household income ($2017),36005033800,42937.3146884764,42694.6443149242
hh_inc_med_adj,Median household income ($2017),36005034000,47029.3184992613,35744.2111138534
hh_inc_med_adj,Median household income ($2017),36005034200,60973.5667169927,49643.0383688037
hh_inc_med_adj,Median household income ($2017),36005034300,56663.6840278058,73215.5798986198
hh_inc_med_adj,Median household income ($2017),36005034400,42187.2043210425,62546.7617944677
hh_inc_med_adj,Median household income ($2017),36005034500,80583.749747697,58160.5561862814
hh_inc_med_adj,Median household income ($2017),36005034800,46746.4011496944,36868.8007897784
hh_inc_med_adj,Median household income ($2017),36005035000,70683.8104618962,54855.0985894101
