short_name,long_name,Census Tract,2007-2011,2012-2016
rent_gross_med_adj,"Median rent, all ($2017)",36005030900,,
rent_gross_med_adj,"Median rent, all ($2017)",36005031000,,
rent_gross_med_adj,"Median rent, all ($2017)",36005031200,,
rent_gross_med_adj,"Median rent, all ($2017)",36005031400,,
rent_gross_med_adj,"Median rent, all ($2017)",36005031600,,
rent_gross_med_adj,"Median rent, all ($2017)",36005031800,,
rent_gross_med_adj,"Median rent, all ($2017)",36005031900,,
rent_gross_med_adj,"Median rent, all ($2017)",36005032300,,
rent_gross_med_adj,"Median rent, all ($2017)",36005032400,636.293042895551,578.098228694018
rent_gross_med_adj,"Median rent, all ($2017)",36005032600,,
rent_gross_med_adj,"Median rent, all ($2017)",36005032800,985.332838146602,850.324378713952
rent_gross_med_adj,"Median rent, all ($2017)",36005033000,1083.9745194132,1070.55227535929
rent_gross_med_adj,"Median rent, all ($2017)",36005033201,1156.60081221389,1288.74102481347
rent_gross_med_adj,"Median rent, all ($2017)",36005033202,1127.33350018973,1188.8228124466
rent_gross_med_adj,"Median rent, all ($2017)",36005033400,1284.50980550465,1254.07552256374
rent_gross_med_adj,"Median rent, all ($2017)",36005033500,,
rent_gross_med_adj,"Median rent, all ($2017)",36005033600,932.218086695355,928.831545573634
rent_gross_med_adj,"Median rent, all ($2017)",36005033700,,
rent_gross_med_adj,"Median rent, all ($2017)",36005033800,1215.1354362622,1228.58618267424
rent_gross_med_adj,"Median rent, all ($2017)",36005034000,1170.69248096626,1214.31215233611
rent_gross_med_adj,"Median rent, all ($2017)",36005034200,1287.76172906289,1274.46699447535
rent_gross_med_adj,"Median rent, all ($2017)",36005034300,1229.22710501457,1552.81058606876
rent_gross_med_adj,"Median rent, all ($2017)",36005034400,,
rent_gross_med_adj,"Median rent, all ($2017)",36005034500,1373.39571609653,1494.69489112069
rent_gross_med_adj,"Median rent, all ($2017)",36005034800,621.117399623766,655.585821958119
rent_gross_med_adj,"Median rent, all ($2017)",36005035000,,1573.20205798037
rent_gross_med_adj,"Median rent, all ($2017)",36005035100,1168.52453192743,1509.98849505439
rent_gross_med_adj,"Median rent, all ($2017)",36005035600,,
rent_gross_med_adj,"Median rent, all ($2017)",36005035800,,
rent_gross_med_adj,"Median rent, all ($2017)",36005035900,1100.2341372044,996.123402881932
rent_gross_med_adj,"Median rent, all ($2017)",36005036000,,
rent_gross_med_adj,"Median rent, all ($2017)",36005036100,601.605858274328,571.980787120536
rent_gross_med_adj,"Median rent, all ($2017)",36005036300,1056.87515642787,955.340459058721
rent_gross_med_adj,"Median rent, all ($2017)",36005036400,1309.44121945115,
rent_gross_med_adj,"Median rent, all ($2017)",36005036501,1029.77579344254,916.59666242667
rent_gross_med_adj,"Median rent, all ($2017)",36005036502,1029.77579344254,972.673210183586
rent_gross_med_adj,"Median rent, all ($2017)",36005036700,983.164889107776,1108.27649839576
rent_gross_med_adj,"Median rent, all ($2017)",36005036800,,1459.00981527538
rent_gross_med_adj,"Median rent, all ($2017)",36005036901,1124.08157663149,967.575342205684
rent_gross_med_adj,"Median rent, all ($2017)",36005036902,799.973195326944,862.559261860915
rent_gross_med_adj,"Median rent, all ($2017)",36005037000,,1613.98500180358
rent_gross_med_adj,"Median rent, all ($2017)",36005037100,823.820634754035,904.361779279707
rent_gross_med_adj,"Median rent, all ($2017)",36005037200,1244.40274828636,1262.23211132838
rent_gross_med_adj,"Median rent, all ($2017)",36005037300,1126.24952567032,1015.49530119796
rent_gross_med_adj,"Median rent, all ($2017)",36005037400,710.003310215649,779.973800618913
rent_gross_med_adj,"Median rent, all ($2017)",36005037504,836.828328986993,872.754997816718
rent_gross_med_adj,"Median rent, all ($2017)",36005037600,1153.34888865565,1476.34256640024
rent_gross_med_adj,"Median rent, all ($2017)",36005037800,1179.36427712157,1219.41002031401
rent_gross_med_adj,"Median rent, all ($2017)",36005037900,1149.012990578,1155.17688379246
rent_gross_med_adj,"Median rent, all ($2017)",36005038000,1041.69951315609,1214.31215233611
rent_gross_med_adj,"Median rent, all ($2017)",36005038100,1026.5238698843,1197.99897480683
rent_gross_med_adj,"Median rent, all ($2017)",36005038200,,1435.55962257703
rent_gross_med_adj,"Median rent, all ($2017)",36005038301,1059.0431054667,1184.74451806428
rent_gross_med_adj,"Median rent, all ($2017)",36005038302,1011.34822661252,1083.80673210184
rent_gross_med_adj,"Median rent, all ($2017)",36005038500,986.416812666015,1067.49355457255
rent_gross_med_adj,"Median rent, all ($2017)",36005038600,1218.38735982044,1335.64141021016
rent_gross_med_adj,"Median rent, all ($2017)",36005038700,1140.34119442269,1199.01854840241
rent_gross_med_adj,"Median rent, all ($2017)",36005038800,1230.31107953399,
rent_gross_med_adj,"Median rent, all ($2017)",36005038900,1165.27260836919,1234.70362424772
rent_gross_med_adj,"Median rent, all ($2017)",36005039000,1229.22710501457,1415.16815066543
rent_gross_med_adj,"Median rent, all ($2017)",36005039100,1093.73029008792,1152.11816300571
rent_gross_med_adj,"Median rent, all ($2017)",36005005600,1001.5924559378,1076.66971693277
rent_gross_med_adj,"Median rent, all ($2017)",36005005902,1055.79118190846,1280.58443604883
rent_gross_med_adj,"Median rent, all ($2017)",36005006000,1069.88285066083,1139.88327985875
rent_gross_med_adj,"Median rent, all ($2017)",36005006100,922.462316020636,
rent_gross_med_adj,"Median rent, all ($2017)",36005006200,789.133450132812,716.760237692936
rent_gross_med_adj,"Median rent, all ($2017)",36005006300,1132.7533727868,1184.74451806428
rent_gross_med_adj,"Median rent, all ($2017)",36005006400,1280.17390742699,1226.54703548307
rent_gross_med_adj,"Median rent, all ($2017)",36005006500,962.569373238925,1003.26041805099
rent_gross_med_adj,"Median rent, all ($2017)",36005006700,612.44560346846,709.623222523874
rent_gross_med_adj,"Median rent, all ($2017)",36005006800,1228.14313049516,1252.03637537258
rent_gross_med_adj,"Median rent, all ($2017)",36005006900,783.713577535746,890.087748941583
rent_gross_med_adj,"Median rent, all ($2017)",36005007000,1279.08993290758,1313.2107911074
rent_gross_med_adj,"Median rent, all ($2017)",36005007100,482.368661138876,1030.78890513166
rent_gross_med_adj,"Median rent, all ($2017)",36005007200,1171.77645548567,1164.35304615268
rent_gross_med_adj,"Median rent, all ($2017)",36005007300,872.599488127629,982.868946139388
rent_gross_med_adj,"Median rent, all ($2017)",36005007400,976.661041991297,1299.95633436485
rent_gross_med_adj,"Median rent, all ($2017)",36005007500,614.613552507286,808.521861295161
rent_gross_med_adj,"Median rent, all ($2017)",36005007600,1218.38735982044,1249.99722818142
rent_gross_med_adj,"Median rent, all ($2017)",36005007700,1104.57003528205,1244.89936020352
rent_gross_med_adj,"Median rent, all ($2017)",36005007800,1165.27260836919,1333.602263019
rent_gross_med_adj,"Median rent, all ($2017)",36005007900,551.743030381321,716.760237692936
rent_gross_med_adj,"Median rent, all ($2017)",36005008300,901.866800151786,906.400926470867
rent_gross_med_adj,"Median rent, all ($2017)",36005008400,,
rent_gross_med_adj,"Median rent, all ($2017)",36005008500,1014.60015017076,1022.63231636702
rent_gross_med_adj,"Median rent, all ($2017)",36005008600,543.071234226015,415.986026996754
rent_gross_med_adj,"Median rent, all ($2017)",36005008700,990.752710743668,1047.10208266095
rent_gross_med_adj,"Median rent, all ($2017)",36005008900,755.530240031003,947.183870294078
